DATE,TIME,TEMPERATURE,HUMIDITY,CO2,CO,RAIN,DUST,EVALUATE
11/2/2025,16:04:21,30.30,62.10,10.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,15:49:13,30.40,61.80,9.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,15:33:59,30.40,61.90,8.00,31.00,HEAVY_RAIN,0.00,Good
11/2/2025,15:18:47,30.40,61.90,6.00,31.00,HEAVY_RAIN,0.00,Good
11/2/2025,15:03:36,30.30,61.90,7.00,31.00,HEAVY_RAIN,0.00,Good
11/2/2025,14:48:26,30.30,61.60,7.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,14:33:16,30.10,61.90,9.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,14:18:03,30.10,62.00,7.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,14:02:53,30.30,61.10,3.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,13:47:42,30.20,61.60,5.00,32.00,HEAVY_RAIN,0.00,Good
11/2/2025,13:32:32,30.10,61.80,6.00,33.00,HEAVY_RAIN,0.00,Good
11/2/2025,13:17:21,30.20,61.40,4.00,33.00,HEAVY_RAIN,0.00,Good
11/2/2025,13:02:14,30.20,61.90,7.00,34.00,HEAVY_RAIN,0.00,Good
11/2/2025,12:49:42,30.30,62.40,9.00,35.00,HEAVY_RAIN,0.00,Good
11/2/2025,12:49:28,30.30,62.40,11.00,35.00,HEAVY_RAIN,105.28,Hazardous
11/2/2025,12:46:57,30.20,62.50,11.00,35.00,HEAVY_RAIN,0.00,Good
11/2/2025,12:31:45,30.20,63.10,11.00,35.00,HEAVY_RAIN,0.00,Good
11/2/2025,12:16:34,30.10,63.40,12.00,36.00,HEAVY_RAIN,0.00,Good
11/2/2025,12:01:24,30.10,63.90,16.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,11:51:26,30.00,63.90,16.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,11:51:13,30.00,63.90,17.00,38.00,HEAVY_RAIN,108.88,Hazardous
11/2/2025,11:46:15,30.00,64.20,18.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,11:31:15,29.80,64.30,12.00,36.00,HEAVY_RAIN,0.00,Good
11/2/2025,11:31:04,29.80,64.30,13.00,36.00,HEAVY_RAIN,198.15,Hazardous
11/2/2025,11:30:54,29.80,64.30,13.00,36.00,HEAVY_RAIN,198.15,Hazardous
11/2/2025,11:15:52,29.90,62.90,9.00,35.00,HEAVY_RAIN,0.00,Good
11/2/2025,11:00:41,29.70,61.70,8.00,36.00,HEAVY_RAIN,0.00,Good
11/2/2025,10:58:23,29.60,61.90,8.00,35.00,HEAVY_RAIN,38.61,Good
11/2/2025,10:45:31,29.60,61.70,9.00,36.00,HEAVY_RAIN,0.00,Good
11/2/2025,10:30:19,29.60,62.80,14.00,37.00,HEAVY_RAIN,0.00,Good
11/2/2025,10:22:35,29.50,63.30,14.00,38.00,HEAVY_RAIN,34.31,Good
11/2/2025,10:15:09,29.60,61.40,15.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,10:10:20,29.60,60.60,15.00,38.00,HEAVY_RAIN,30.85,Good
11/2/2025,10:00:09,29.70,59.50,17.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:59:58,29.70,59.50,17.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:59:49,29.70,59.50,17.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:54:34,29.60,59.30,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:54:23,29.60,59.30,19.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:53:48,29.60,59.30,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:53:37,29.60,59.30,19.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:53:21,29.70,59.20,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:53:11,29.60,59.20,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:52:59,29.60,59.20,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:52:48,29.60,59.30,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:52:33,29.70,59.30,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:52:23,29.70,59.30,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:52:10,29.60,59.30,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:51:50,29.60,59.30,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:51:40,29.60,59.40,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:51:22,29.60,59.40,19.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:51:11,29.60,59.40,18.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:51:00,29.60,59.40,22.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:50:49,29.60,59.40,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:50:32,29.60,59.40,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:50:21,29.60,59.40,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:49:52,29.60,59.40,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:49:41,29.60,59.40,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:49:25,29.60,59.50,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:49:15,29.60,59.50,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:49:03,29.60,59.60,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:48:52,29.60,59.60,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:48:05,29.50,59.80,21.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:47:54,29.50,59.80,21.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:46:56,29.50,59.70,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:46:45,29.60,59.80,21.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:46:00,29.60,59.80,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:45:50,29.50,59.80,21.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:45:11,29.50,59.70,21.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:45:00,29.50,59.80,19.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:44:46,29.50,59.70,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:44:15,29.50,59.40,13.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:44:05,29.50,59.40,20.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:42:43,29.60,59.20,20.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:42:33,29.60,59.20,21.00,38.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:41:18,29.60,59.20,29.00,40.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:41:07,29.60,59.20,21.00,39.00,HEAVY_RAIN,0.00,Good
11/2/2025,09:29:36,29.70,59.00,30.00,42.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:14:36,29.80,58.90,41.00,47.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:14:24,29.80,58.90,51.00,47.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:14:15,29.80,58.90,51.00,47.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:13:29,29.80,59.00,44.00,48.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:13:17,29.80,59.00,63.00,49.00,HEAVY_RAIN,09.08,Hazardous
11/2/2025,09:12:32,29.70,58.70,42.00,47.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:12:22,29.70,58.70,46.00,48.00,HEAVY_RAIN,102.09,Hazardous
11/2/2025,09:12:08,29.70,58.70,46.00,48.00,HEAVY_RAIN,52.47,Moderate
11/2/2025,09:11:57,29.70,58.70,45.00,48.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:11:46,29.70,58.70,46.00,48.00,HEAVY_RAIN,101.12,Hazardous
11/2/2025,09:11:35,29.70,58.70,46.00,48.00,HEAVY_RAIN,33.90,Moderate
11/2/2025,09:11:24,29.70,58.70,46.00,48.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:11:12,29.70,58.70,47.00,50.00,HEAVY_RAIN,84.35,Unhealthy
11/2/2025,09:11:02,29.70,58.70,47.00,48.00,HEAVY_RAIN,467.60,Hazardous
11/2/2025,09:10:49,29.70,58.70,46.00,48.00,HEAVY_RAIN,30.85,Moderate
11/2/2025,09:10:36,29.70,58.80,47.00,49.00,HEAVY_RAIN,31.26,Moderate
11/2/2025,09:10:25,29.70,58.80,47.00,49.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:10:15,29.70,58.90,47.00,49.00,HEAVY_RAIN,97.93,Unhealthy
11/2/2025,09:10:03,29.70,59.10,46.00,49.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:09:52,29.70,59.20,46.00,49.00,HEAVY_RAIN,190.52,Hazardous
11/2/2025,09:09:41,29.60,58.80,44.00,46.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,09:09:27,29.60,58.80,58.00,46.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:09:16,29.70,58.80,59.00,47.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:09:05,29.60,58.70,61.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:08:54,29.60,58.70,59.00,47.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:08:44,29.60,58.60,59.00,47.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:08:32,29.60,58.70,61.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:08:21,29.60,58.60,60.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:08:11,29.60,58.60,60.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:08:00,29.60,58.60,62.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:07:50,29.60,58.60,62.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:07:39,29.60,58.50,62.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:07:28,29.60,58.50,64.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:07:18,29.60,58.60,63.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:07:07,29.60,58.60,68.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:06:54,29.60,58.50,64.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:06:42,29.60,58.50,63.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:06:32,29.60,58.40,66.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:06:21,29.60,58.40,66.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:06:10,29.60,58.30,66.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:59,29.60,58.40,67.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:48,29.60,58.20,67.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:36,29.60,58.20,69.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:26,29.60,58.20,68.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:15,29.60,58.30,70.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:05:04,29.60,58.50,70.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:04:53,29.60,58.60,69.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:04:42,29.60,58.80,79.00,51.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:04:31,29.60,59.60,68.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:04:21,29.60,59.60,63.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,09:04:09,29.50,58.80,58.00,59.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:03:59,29.50,58.40,50.00,56.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:03:48,29.50,58.40,50.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:03:37,29.50,58.50,55.00,51.00,HEAVY_RAIN,11.86,Unhealthy
11/2/2025,09:03:27,29.50,58.50,54.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:03:16,29.50,58.50,55.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:03:06,29.50,58.50,55.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:56,29.50,58.60,57.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:45,29.50,58.50,57.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:34,29.50,58.50,56.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:24,29.50,58.60,58.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:13,29.50,58.60,58.00,52.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:02:02,29.50,58.30,58.00,49.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:01:50,29.50,58.40,55.00,53.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,09:01:40,29.50,58.30,68.00,52.00,HEAVY_RAIN,7.70,Hazardous
11/2/2025,09:01:23,29.50,58.40,65.00,52.00,HEAVY_RAIN,1.18,Hazardous
11/2/2025,09:00:34,29.40,58.40,117.00,57.00,HEAVY_RAIN,35.70,Hazardous
11/2/2025,09:00:23,29.50,58.50,132.00,58.00,HEAVY_RAIN,99.32,Hazardous
11/2/2025,09:00:12,29.50,58.50,98.00,52.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:59:59,29.50,58.40,103.00,55.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:59:49,29.50,58.30,92.00,51.00,HEAVY_RAIN,82.27,Hazardous
11/2/2025,08:59:38,29.50,58.40,88.00,50.00,HEAVY_RAIN,29.04,Hazardous
11/2/2025,08:59:27,29.50,58.50,79.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:58:53,29.30,58.90,110.00,45.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:58:42,29.30,58.60,121.00,46.00,HEAVY_RAIN,2.15,Hazardous
11/2/2025,08:57:31,29.20,58.80,123.00,47.00,HEAVY_RAIN,41.66,Hazardous
11/2/2025,08:56:00,29.20,58.90,128.00,47.00,HEAVY_RAIN,45.12,Hazardous
11/2/2025,08:55:49,29.20,58.80,129.00,47.00,HEAVY_RAIN,137.16,Hazardous
11/2/2025,08:55:39,29.20,58.60,129.00,47.00,HEAVY_RAIN,67.16,Hazardous
11/2/2025,08:55:17,29.20,59.10,123.00,47.00,HEAVY_RAIN,1.88,Hazardous
11/2/2025,08:55:07,29.20,59.00,131.00,47.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:54:56,29.10,59.20,127.00,47.00,HEAVY_RAIN,61.76,Hazardous
11/2/2025,08:54:49,29.20,59.20,107.00,45.00,HEAVY_RAIN,147.97,Hazardous
11/2/2025,08:54:28,29.10,58.30,128.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:54:16,29.10,58.30,117.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:54:05,29.10,58.30,118.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:53:52,29.10,58.30,120.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:53:40,29.10,58.30,120.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:53:29,29.10,58.20,131.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:53:16,29.10,58.30,131.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:53:05,29.10,58.20,122.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:52:55,29.10,58.30,121.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:52:45,29.10,58.30,122.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:52:34,29.10,58.30,123.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:52:23,29.10,58.30,123.00,49.00,HEAVY_RAIN,21.56,Hazardous
11/2/2025,08:52:12,29.10,58.20,124.00,49.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:52:01,29.10,58.30,134.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:51:50,29.10,58.30,134.00,50.00,HEAVY_RAIN,4.37,Hazardous
11/2/2025,08:51:39,29.00,58.30,125.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:51:28,29.10,58.40,126.00,50.00,HEAVY_RAIN,39.02,Hazardous
11/2/2025,08:51:18,29.00,58.50,137.00,50.00,HEAVY_RAIN,26.55,Hazardous
11/2/2025,08:51:07,29.00,58.60,137.00,50.00,HEAVY_RAIN,50.94,Hazardous
11/2/2025,08:50:57,29.00,58.80,127.00,50.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:50:47,29.00,59.00,137.00,50.00,HEAVY_RAIN,25.16,Hazardous
11/2/2025,08:50:36,29.00,58.80,126.00,49.00,HEAVY_RAIN,35.00,Hazardous
11/2/2025,08:50:25,29.00,59.00,128.00,52.00,HEAVY_RAIN,3.40,Hazardous
11/2/2025,08:50:12,28.90,59.30,153.00,52.00,HEAVY_RAIN,46.37,Hazardous
11/2/2025,08:50:01,29.00,59.80,154.00,52.00,HEAVY_RAIN,60.23,Hazardous
11/2/2025,08:49:49,28.90,60.30,110.00,47.00,HEAVY_RAIN,30.43,Hazardous
11/2/2025,08:49:37,28.90,60.40,154.00,56.00,HEAVY_RAIN,26.41,Hazardous
11/2/2025,08:49:17,28.90,58.50,145.00,49.00,HEAVY_RAIN,119.56,Hazardous
11/2/2025,08:49:07,28.80,58.50,121.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,08:48:57,28.80,58.50,121.00,48.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,07:49:55,27.80,42.30,119.00,46.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,07:49:46,27.80,42.30,119.00,46.00,HEAVY_RAIN,0.00,Hazardous
11/2/2025,00:14:39,29.10,54.80,55.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:14:23,29.10,54.60,54.00,33.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:14:11,29.20,54.30,54.00,34.00,HEAVY_RAIN,88.65,Unhealthy
11/2/2025,00:13:57,29.20,54.30,54.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:13:42,29.20,54.40,52.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:13:25,29.20,54.60,43.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:13:13,29.20,55.10,54.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:13:03,29.20,55.20,42.00,34.00,HEAVY_RAIN,43.32,Moderate
11/2/2025,00:12:52,29.20,55.40,54.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:12:41,29.20,55.40,56.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:12:27,29.20,55.50,45.00,34.00,HEAVY_RAIN,30.57,Moderate
11/2/2025,00:12:14,29.20,55.70,55.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:12:03,29.20,55.70,54.00,34.00,HEAVY_RAIN,31.68,Unhealthy
11/2/2025,00:11:49,29.20,56.00,54.00,34.00,HEAVY_RAIN,47.76,Unhealthy
11/2/2025,00:11:38,29.20,56.00,53.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:11:23,29.20,56.30,43.00,34.00,HEAVY_RAIN,48.31,Moderate
11/2/2025,00:11:12,29.20,56.30,44.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:11:00,29.20,56.30,55.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:10:50,29.20,56.20,42.00,34.00,HEAVY_RAIN,70.77,Unhealthy
11/2/2025,00:10:40,29.20,56.30,43.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:10:30,29.20,56.30,54.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:10:14,29.20,55.90,54.00,34.00,HEAVY_RAIN,67.72,Unhealthy
11/2/2025,00:10:03,29.20,55.90,55.00,34.00,HEAVY_RAIN,6.17,Unhealthy
11/2/2025,00:09:48,29.30,55.80,43.00,34.00,HEAVY_RAIN,51.78,Moderate
11/2/2025,00:09:32,29.20,55.50,55.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:09:18,29.20,55.50,45.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:09:06,29.30,55.00,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:08:59,29.30,55.00,55.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:08:38,29.20,54.50,36.00,33.00,HEAVY_RAIN,0.00,Good
11/2/2025,00:08:25,29.20,54.40,53.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:08:07,29.20,54.20,46.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:07:56,29.20,54.20,54.00,34.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:07:44,29.20,54.10,54.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:07:32,29.20,54.10,55.00,34.00,HEAVY_RAIN,72.84,Unhealthy
11/2/2025,00:07:21,29.20,54.10,55.00,35.00,HEAVY_RAIN,59.68,Unhealthy
11/2/2025,00:07:04,29.20,54.00,54.00,35.00,HEAVY_RAIN,13.80,Unhealthy
11/2/2025,00:06:53,29.20,54.10,54.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:06:40,29.20,54.10,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:06:26,29.20,54.20,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:06:08,29.20,54.50,57.00,35.00,HEAVY_RAIN,37.64,Unhealthy
11/2/2025,00:05:57,29.20,54.50,46.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:05:45,29.20,54.50,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:05:24,29.20,54.50,43.00,34.00,HEAVY_RAIN,88.37,Unhealthy
11/2/2025,00:05:11,29.20,54.60,57.00,35.00,HEAVY_RAIN,54.83,Unhealthy
11/2/2025,00:05:02,29.30,54.80,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:04:48,29.30,54.80,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:04:29,29.20,54.90,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:04:16,29.20,55.10,46.00,34.00,HEAVY_RAIN,21.84,Moderate
11/2/2025,00:04:03,29.20,55.20,57.00,35.00,HEAVY_RAIN,54.83,Unhealthy
11/2/2025,00:03:49,29.30,55.30,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:03:40,29.30,55.70,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:03:24,29.30,55.70,58.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:03:14,29.30,55.70,58.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:02:57,29.30,55.90,58.00,35.00,HEAVY_RAIN,65.78,Unhealthy
11/2/2025,00:02:47,29.30,56.00,47.00,34.00,HEAVY_RAIN,0.00,Moderate
11/2/2025,00:02:32,29.30,56.00,58.00,35.00,HEAVY_RAIN,35.28,Unhealthy
11/2/2025,00:02:18,29.30,56.00,58.00,35.00,HEAVY_RAIN,13.10,Unhealthy
11/2/2025,00:02:02,29.30,56.10,46.00,34.00,HEAVY_RAIN,44.57,Moderate
11/2/2025,00:01:51,29.30,56.00,45.00,34.00,HEAVY_RAIN,3.82,Moderate
11/2/2025,00:01:35,29.20,55.70,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
11/2/2025,00:01:22,29.20,55.60,46.00,34.00,HEAVY_RAIN,22.11,Moderate
11/2/2025,00:01:11,29.20,55.50,56.00,35.00,HEAVY_RAIN,23.92,Unhealthy
11/2/2025,00:01:02,29.20,55.50,45.00,34.00,HEAVY_RAIN,79.64,Unhealthy
11/2/2025,00:00:48,29.20,55.40,46.00,34.00,HEAVY_RAIN,38.47,Moderate
11/2/2025,00:00:34,29.20,55.10,57.00,35.00,HEAVY_RAIN,76.59,Unhealthy
11/2/2025,00:00:16,29.20,55.10,44.00,34.00,HEAVY_RAIN,60.09,Moderate
10/2/2025,23:59:59,29.20,54.80,56.00,35.00,HEAVY_RAIN,71.60,Unhealthy
10/2/2025,23:59:49,29.20,54.90,56.00,35.00,HEAVY_RAIN,56.07,Unhealthy
10/2/2025,23:59:35,29.20,54.80,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:59:23,29.30,54.80,44.00,33.00,HEAVY_RAIN,0.00,Moderate
10/2/2025,23:59:13,29.20,54.80,55.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:58:58,29.20,54.80,56.00,35.00,HEAVY_RAIN,24.33,Unhealthy
10/2/2025,23:58:47,29.20,54.80,55.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:58:37,29.20,54.70,46.00,34.00,HEAVY_RAIN,0.00,Moderate
10/2/2025,23:58:26,29.20,54.60,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:58:05,29.20,54.80,44.00,34.00,HEAVY_RAIN,0.00,Moderate
10/2/2025,23:57:55,29.20,55.10,56.00,34.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:57:44,29.20,55.10,56.00,34.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:57:29,29.20,55.10,46.00,34.00,HEAVY_RAIN,3.26,Moderate
10/2/2025,23:57:19,29.30,55.30,57.00,34.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:57:09,29.30,55.40,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:56:54,29.20,55.70,44.00,34.00,HEAVY_RAIN,31.68,Moderate
10/2/2025,23:56:43,29.20,55.90,44.00,34.00,HEAVY_RAIN,35.56,Moderate
10/2/2025,23:56:33,29.20,56.00,45.00,34.00,HEAVY_RAIN,3.82,Moderate
10/2/2025,23:56:23,29.30,56.20,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:56:10,29.30,56.30,56.00,35.00,HEAVY_RAIN,0.00,Unhealthy
10/2/2025,23:55:53,29.20,56.80,55.00,34.00,HEAVY_RAIN,62.17,Unhealthy
10/2/2025,23:55:41,29.20,56.80,56.00,35.00,HEAVY_RAIN,37.50,Unhealthy
10/2/2025,23:55:27,29.30,56.90,57.00,35.00,HEAVY_RAIN,0.00,Unhealthy
